Gain [dB],Phase [rad],Amplitude [dBm]
5.01,0.6280185218699316,-42.9262809753418
5.01,0.7070208518503847,-43.0125846862793
5.01,0.7850231523374145,-42.863319396972656
5.01,0.8640254823178676,-42.6640853881836
5.01,0.9420277828048972,-42.45330047607422
5.01,1.0210301127853505,-43.15178298950195
5.01,1.100032442765804,-42.85956573486328
5.01,1.1780347432528333,-42.76919555664063
5.01,1.2570370732332865,-42.720890045166016
5.01,1.3350393737203163,-43.239383697509766
5.01,1.4140417037007693,-43.50505447387695
5.01,1.4920440041877991,-43.14168930053711
5.01,1.5710463341682523,-42.575443267822266
5.01,1.649048634655282,-43.274749755859375
5.01,1.7280509646357352,-43.08079528808594
5.01,1.8060532651227648,-43.24024200439453
5.01,1.885055595103218,-42.531368255615234
5.01,1.963057895590248,-43.10405349731445
5.01,2.042060225570701,-43.53450393676758
5.01,2.121062555551154,-42.97846984863281
5.01,2.199064856038184,-24.07246398925781
5.01,2.278067186018637,-18.805496215820312
5.01,2.3560694865056666,-18.15746307373047
5.01,2.4350718164861203,-17.64706802368164
5.01,2.5130741169731494,-16.601585388183594
5.01,2.592076446953603,-15.21013641357422
5.01,2.6700787474406327,-15.765838623046877
5.01,2.749081077421086,-14.860069274902344
5.01,2.8270833779081155,-14.804256439208984
5.01,2.9060857078885687,-14.42658233642578
5.01,2.9850880378690214,-14.09231948852539
5.01,3.0630903383560515,-14.556652069091797
5.01,3.1420926683365047,-13.780567169189451
5.01,3.2200949688235347,-13.637889862060549
5.01,3.299097298803987,-16.308231353759766
5.01,3.377099599291017,-17.222606658935547
5.01,3.4561019292714703,-18.25199508666992
5.01,3.5341042297585,-18.91561508178711
5.01,3.6131065597389536,-20.204662322998047
5.01,3.6911088602259827,-22.552749633789062
5.01,3.770111190206436,-25.221416473388672
5.01,3.848113490693466,-38.61375427246094
5.01,3.927115820673919,-43.712738037109375
5.01,4.006118150654372,-42.96473693847656
5.01,4.084120451141402,-43.35341262817383
5.01,4.163122781121856,-42.63521957397461
5.01,4.241125081608884,-43.50508880615234
5.01,4.320127411589338,-43.27985763549805
5.01,4.398129712076368,-42.89508438110352
5.01,4.477132042056821,-43.21026992797852
5.01,4.555134342543851,-42.884037017822266
5.01,4.634136672524304,-42.71247482299805
5.01,4.712138973011333,-42.89030456542969
5.01,4.791141302991787,-43.63728713989258
5.01,4.8691436034788165,-43.163856506347656
5.01,4.94814593345927,-43.40398025512695
5.01,5.027148263439723,-42.51103591918945
5.01,5.1051505639267525,-42.959320068359375
5.01,5.184152893907206,-43.2842903137207
5.01,5.262155194394235,-43.01713180541992
5.01,5.3411575243746885,-42.59391403198242
5.01,5.419159824861718,-43.113277435302734
5.01,5.498162154842172,-42.88482666015625
5.01,5.576164455329201,-42.96417617797852
5.01,5.655166785309655,-43.15031051635742
5.01,5.733169085796684,-43.03055953979492
5.01,5.812171415777137,-42.73234558105469
5.01,5.890173716264167,-43.030269622802734
5.01,5.969176046244621,-43.18084716796875
5.01,6.048178376225073,-43.8381233215332
5.01,6.126180676712103,-43.084938049316406
5.01,6.205183006692557,-43.435325622558594
5.01,6.283185307179586,-43.04591751098633
5.1217,0.0,-42.54458236694336
5.1217,0.07900232998045317,-42.98251724243164
5.1217,0.1570046304674829,-42.89751434326172
5.1217,0.23600696044793606,-42.696563720703125
5.1217,0.3140092609349658,-43.03055953979492
5.1217,0.393011590915419,-42.92467498779297
5.1217,0.4710138914024486,-43.24024200439453
5.1217,0.550016221382902,-42.87691879272461
5.1217,0.6280185218699316,-43.70030212402344
5.1217,0.7070208518503847,-42.76149368286133
5.1217,0.7850231523374145,-42.42116165161133
5.1217,0.8640254823178676,-43.03191375732422
5.1217,0.9420277828048972,-42.84910202026367
5.1217,1.0210301127853505,-42.81258773803711
5.1217,1.100032442765804,-43.0125846862793
5.1217,1.1780347432528333,-43.42058181762695
5.1217,1.2570370732332865,-43.09407043457031
5.1217,1.3350393737203163,-42.7638053894043
5.1217,1.4140417037007693,-43.22018051147461
5.1217,1.4920440041877991,-43.23308563232422
5.1217,1.5710463341682523,-43.25487518310547
5.1217,1.649048634655282,-43.52798461914063
5.1217,1.7280509646357352,-42.8071403503418
5.1217,1.8060532651227648,-43.03629684448242
5.1217,1.885055595103218,-43.20259475708008
5.1217,1.963057895590248,-42.603057861328125
5.1217,2.042060225570701,-22.82461929321289
5.1217,2.121062555551154,-18.45400619506836
5.1217,2.199064856038184,-17.025794982910156
5.1217,2.278067186018637,-15.766075134277344
5.1217,2.3560694865056666,-14.566795349121094
5.1217,2.4350718164861203,-14.20635986328125
5.1217,2.5130741169731494,-14.072280883789062
5.1217,2.592076446953603,-12.941410064697266
5.1217,2.6700787474406327,-13.783809661865234
5.1217,2.749081077421086,-13.040340423583984
5.1217,2.8270833779081155,-12.99272918701172
5.1217,2.9060857078885687,-12.37276840209961
5.1217,2.9850880378690214,-12.201179504394531
5.1217,3.0630903383560515,-12.412616729736328
5.1217,3.1420926683365047,-12.341789245605469
5.1217,3.2200949688235347,-12.387187957763672
5.1217,3.299097298803987,-12.450477600097656
5.1217,3.377099599291017,-15.079063415527344
5.1217,3.4561019292714703,-15.766986846923828
5.1217,3.5341042297585,-17.21813201904297
5.1217,3.6131065597389536,-18.50337219238281
5.1217,3.6911088602259827,-19.733413696289062
5.1217,3.770111190206436,-21.54723358154297
5.1217,3.848113490693466,-23.847156524658203
5.1217,3.927115820673919,-31.861312866210938
5.1217,4.006118150654372,-42.74076461791992
5.1217,4.084120451141402,-42.8133659362793
5.1217,4.163122781121856,-43.118309020996094
5.1217,4.241125081608884,-42.64830780029297
5.1217,4.320127411589338,-42.52996444702149
5.1217,4.398129712076368,-43.08162307739258
5.1217,4.477132042056821,-42.68067169189453
5.1217,4.555134342543851,-42.77923202514648
5.1217,4.634136672524304,-43.11739730834961
5.1217,4.712138973011333,-42.94462203979492
5.1217,4.791141302991787,-42.63558197021485
5.1217,4.8691436034788165,-42.82350540161133
5.1217,4.94814593345927,-43.712738037109375
5.1217,5.027148263439723,-43.17626953125
5.1217,5.1051505639267525,-42.58743667602539
5.1217,5.184152893907206,-42.82237243652344
5.1217,5.262155194394235,-42.97119522094727
5.1217,5.3411575243746885,-43.23165893554688
5.1217,5.419159824861718,-42.79084014892578
5.1217,5.498162154842172,-43.530738830566406
5.1217,5.576164455329201,-43.08487701416016
5.1217,5.655166785309655,-43.16809844970703
5.1217,5.733169085796684,-43.2842903137207
5.1217,5.812171415777137,-42.62885665893555
5.1217,5.890173716264167,-42.670108795166016
5.1217,5.969176046244621,-43.09407043457031
5.1217,6.048178376225073,-42.52777862548828
5.1217,6.126180676712103,-43.13665390014648
5.1217,6.205183006692557,-43.44522476196289
5.1217,6.283185307179586,-43.17744445800781
5.2333,0.0,-42.737701416015625
5.2333,0.07900232998045317,-43.26264190673828
5.2333,0.1570046304674829,-43.1427116394043
5.2333,0.23600696044793606,-42.71859359741211
5.2333,0.3140092609349658,-43.54362106323242
5.2333,0.393011590915419,-43.42544937133789
5.2333,0.4710138914024486,-42.997928619384766
5.2333,0.550016221382902,-43.123348236083984
5.2333,0.6280185218699316,-43.617034912109375
5.2333,0.7070208518503847,-43.09822463989258
5.2333,0.7850231523374145,-43.4685173034668
5.2333,0.8640254823178676,-43.41159439086914
5.2333,0.9420277828048972,-42.869022369384766
5.2333,1.0210301127853505,-43.131622314453125
5.2333,1.100032442765804,-43.17796325683594
5.2333,1.1780347432528333,-42.935001373291016
5.2333,1.2570370732332865,-43.36400985717773
5.2333,1.3350393737203163,-42.97604370117188
5.2333,1.4140417037007693,-43.01303482055664
5.2333,1.4920440041877991,-42.90306091308594
5.2333,1.5710463341682523,-43.01666259765625
5.2333,1.649048634655282,-43.42814254760742
5.2333,1.7280509646357352,-42.95668029785156
5.2333,1.8060532651227648,-43.09157943725586
5.2333,1.885055595103218,-23.39652633666992
5.2333,1.963057895590248,-18.020641326904297
5.2333,2.042060225570701,-15.65121078491211
5.2333,2.121062555551154,-14.692859649658203
5.2333,2.199064856038184,-13.730735778808594
5.2333,2.278067186018637,-13.508987426757812
5.2333,2.3560694865056666,-13.14801788330078
5.2333,2.4350718164861203,-13.003734588623049
5.2333,2.5130741169731494,-12.18679428100586
5.2333,2.592076446953603,-11.741283416748049
5.2333,2.6700787474406327,-11.690902709960938
5.2333,2.749081077421086,-11.797527313232422
5.2333,2.8270833779081155,-11.20632553100586
5.2333,2.9060857078885687,-11.080293655395508
5.2333,2.9850880378690214,-11.04975128173828
5.2333,3.0630903383560515,-11.071020126342772
5.2333,3.1420926683365047,-11.224769592285156
5.2333,3.2200949688235347,-11.01594352722168
5.2333,3.299097298803987,-10.773881912231444
5.2333,3.377099599291017,-14.190658569335938
5.2333,3.4561019292714703,-14.866077423095703
5.2333,3.5341042297585,-15.010684967041016
5.2333,3.6131065597389536,-16.205223083496094
5.2333,3.6911088602259827,-17.294658660888672
5.2333,3.770111190206436,-18.39507293701172
5.2333,3.848113490693466,-20.34693145751953
5.2333,3.927115820673919,-21.59555053710937
5.2333,4.006118150654372,-26.32150650024414
5.2333,4.084120451141402,-27.30870819091797
5.2333,4.163122781121856,-43.04203796386719
5.2333,4.241125081608884,-42.75611114501953
5.2333,4.320127411589338,-43.32098388671875
5.2333,4.398129712076368,-42.87928771972656
5.2333,4.477132042056821,-42.80403137207031
5.2333,4.555134342543851,-43.46397399902344
5.2333,4.634136672524304,-42.95770263671875
5.2333,4.712138973011333,-43.04039764404297
5.2333,4.791141302991787,-42.90785217285156
5.2333,4.8691436034788165,-42.77228164672852
5.2333,4.94814593345927,-42.69797897338867
5.2333,5.027148263439723,-42.77637100219727
5.2333,5.1051505639267525,-43.01467514038086
5.2333,5.184152893907206,-42.91342544555664
5.2333,5.262155194394235,-43.16216278076172
5.2333,5.3411575243746885,-42.86094665527344
5.2333,5.419159824861718,-42.79502487182617
5.2333,5.498162154842172,-42.430423736572266
5.2333,5.576164455329201,-43.13078308105469
5.2333,5.655166785309655,-42.96579360961914
5.2333,5.733169085796684,-42.759185791015625
5.2333,5.812171415777137,-42.67292022705078
5.2333,5.890173716264167,-42.37374114990234
5.2333,5.969176046244621,-43.43860626220703
5.2333,6.048178376225073,-43.41559600830078
5.2333,6.126180676712103,-42.63597106933594
5.2333,6.205183006692557,-43.28508758544922
5.2333,6.283185307179586,-42.998321533203125
5.345,0.0,-43.17659378051758
5.345,0.07900232998045317,-43.23394775390625
5.345,0.1570046304674829,-42.89667892456055
5.345,0.23600696044793606,-43.374053955078125
5.345,0.3140092609349658,-42.17681884765625
5.345,0.393011590915419,-42.82897186279297
5.345,0.4710138914024486,-42.4619140625
5.345,0.550016221382902,-43.2368049621582
5.345,0.6280185218699316,-43.06494140625
5.345,0.7070208518503847,-43.243682861328125
5.345,0.7850231523374145,-43.03767395019531
5.345,0.8640254823178676,-42.9343147277832
5.345,0.9420277828048972,-43.18050384521485
5.345,1.0210301127853505,-43.04179382324219
5.345,1.100032442765804,-43.245399475097656
5.345,1.1780347432528333,-43.239383697509766
5.345,1.2570370732332865,-43.21624755859375
5.345,1.3350393737203163,-42.50506210327149
5.345,1.4140417037007693,-42.997928619384766
5.345,1.4920440041877991,-42.44716262817383
5.345,1.5710463341682523,-43.11405563354492
5.345,1.649048634655282,-42.92060470581055
5.345,1.7280509646357352,-42.99955749511719
5.345,1.8060532651227648,-22.06142807006836
5.345,1.885055595103218,-16.263565063476562
5.345,1.963057895590248,-14.819721221923828
5.345,2.042060225570701,-13.793697357177734
5.345,2.121062555551154,-12.613971710205078
5.345,2.199064856038184,-11.992820739746094
5.345,2.278067186018637,-11.640024185180664
5.345,2.3560694865056666,-11.331661224365234
5.345,2.4350718164861203,-10.873550415039062
5.345,2.5130741169731494,-10.818355560302734
5.345,2.592076446953603,-10.665435791015623
5.345,2.6700787474406327,-10.80516242980957
5.345,2.749081077421086,-11.048364639282228
5.345,2.8270833779081155,-10.367307662963867
5.345,2.9060857078885687,-10.785943984985352
5.345,2.9850880378690214,-10.678133010864258
5.345,3.0630903383560515,-10.355279922485352
5.345,3.1420926683365047,-9.955020904541016
5.345,3.2200949688235347,-9.887336730957031
5.345,3.299097298803987,-12.316520690917969
5.345,3.377099599291017,-12.524288177490234
5.345,3.4561019292714703,-13.32381820678711
5.345,3.5341042297585,-14.378189086914062
5.345,3.6131065597389536,-14.626419067382812
5.345,3.6911088602259827,-15.277782440185549
5.345,3.770111190206436,-16.687389373779297
5.345,3.848113490693466,-17.396957397460938
5.345,3.927115820673919,-18.929229736328125
5.345,4.006118150654372,-20.77046203613281
5.345,4.084120451141402,-23.3967399597168
5.345,4.163122781121856,-26.950366973876957
5.345,4.241125081608884,-42.63521957397461
5.345,4.320127411589338,-42.88245391845703
5.345,4.398129712076368,-43.77740859985352
5.345,4.477132042056821,-42.96957778930664
5.345,4.555134342543851,-43.5133171081543
5.345,4.634136672524304,-43.62312698364258
5.345,4.712138973011333,-42.35968780517578
5.345,4.791141302991787,-43.14168930053711
5.345,4.8691436034788165,-43.238525390625
5.345,4.94814593345927,-43.00321960449219
5.345,5.027148263439723,-42.79736328125
5.345,5.1051505639267525,-42.7872428894043
5.345,5.184152893907206,-43.55765151977539
5.345,5.262155194394235,-42.93914413452149
5.345,5.3411575243746885,-42.49414825439453
5.345,5.419159824861718,-43.79911804199219
5.345,5.498162154842172,-43.23165893554688
5.345,5.576164455329201,-43.05848693847656
5.345,5.655166785309655,-43.06756210327149
5.345,5.733169085796684,-43.074066162109375
5.345,5.812171415777137,-42.61246490478516
5.345,5.890173716264167,-43.50963973999024
5.345,5.969176046244621,-43.21710205078125
5.345,6.048178376225073,-43.13833236694336
5.345,6.126180676712103,-43.24257278442383
5.345,6.205183006692557,-43.300811767578125
5.345,6.283185307179586,-43.4859504699707
5.4567,0.0,-42.84306716918945
5.4567,0.07900232998045317,-42.65553665161133
5.4567,0.1570046304674829,-43.37197494506836
5.4567,0.23600696044793606,-43.14421081542969
5.4567,0.3140092609349658,-42.720890045166016
5.4567,0.393011590915419,-42.9166145324707
5.4567,0.4710138914024486,-42.69569778442383
5.4567,0.550016221382902,-43.09738540649414
5.4567,0.6280185218699316,-42.98008728027344
5.4567,0.7070208518503847,-42.99062347412109
5.4567,0.7850231523374145,-43.19663619995117
5.4567,0.8640254823178676,-43.11411666870117
5.4567,0.9420277828048972,-42.81648254394531
5.4567,1.0210301127853505,-43.22822952270508
5.4567,1.100032442765804,-42.60652160644531
5.4567,1.1780347432528333,-42.95507049560547
5.4567,1.2570370732332865,-42.77249526977539
5.4567,1.3350393737203163,-43.026466369628906
5.4567,1.4140417037007693,-42.50797653198242
5.4567,1.4920440041877991,-42.69277572631836
5.4567,1.5710463341682523,-43.14017868041992
5.4567,1.649048634655282,-43.44041442871094
5.4567,1.7280509646357352,-18.781723022460938
5.4567,1.8060532651227648,-15.735340118408203
5.4567,1.885055595103218,-14.181472778320312
5.4567,1.963057895590248,-12.82436752319336
5.4567,2.042060225570701,-11.717161178588867
5.4567,2.121062555551154,-11.610097885131836
5.4567,2.199064856038184,-11.25115203857422
5.4567,2.278067186018637,-10.801410675048828
5.4567,2.3560694865056666,-10.337074279785156
5.4567,2.4350718164861203,-10.473638534545898
5.4567,2.5130741169731494,-10.568973541259766
5.4567,2.592076446953603,-10.333051681518556
5.4567,2.6700787474406327,-9.770727157592772
5.4567,2.749081077421086,-9.668989181518556
5.4567,2.8270833779081155,-10.08816146850586
5.4567,2.9060857078885687,-9.46693992614746
5.4567,2.9850880378690214,-10.002347946166992
5.4567,3.0630903383560515,-9.915937423706056
5.4567,3.1420926683365047,-9.316490173339844
5.4567,3.2200949688235347,-9.52197265625
5.4567,3.299097298803987,-11.20489501953125
5.4567,3.377099599291017,-12.159000396728516
5.4567,3.4561019292714703,-12.691875457763672
5.4567,3.5341042297585,-12.558967590332031
5.4567,3.6131065597389536,-13.706787109375
5.4567,3.6911088602259827,-14.153182983398438
5.4567,3.770111190206436,-14.494384765625
5.4567,3.848113490693466,-15.5155029296875
5.4567,3.927115820673919,-16.59378433227539
5.4567,4.006118150654372,-18.101154327392575
5.4567,4.084120451141402,-19.81357955932617
5.4567,4.163122781121856,-22.278160095214844
5.4567,4.241125081608884,-26.790699005126957
5.4567,4.320127411589338,-42.98413848876953
5.4567,4.398129712076368,-42.66686630249024
5.4567,4.477132042056821,-43.27289581298828
5.4567,4.555134342543851,-43.02944564819336
5.4567,4.634136672524304,-42.9812126159668
5.4567,4.712138973011333,-43.24602890014648
5.4567,4.791141302991787,-42.39286804199219
5.4567,4.8691436034788165,-43.452178955078125
5.4567,4.94814593345927,-42.61499786376953
5.4567,5.027148263439723,-43.57439422607422
5.4567,5.1051505639267525,-43.48857498168945
5.4567,5.184152893907206,-42.89269256591797
5.4567,5.262155194394235,-43.19021987915039
5.4567,5.3411575243746885,-43.06162643432617
5.4567,5.419159824861718,-42.871238708496094
5.4567,5.498162154842172,-42.38648223876953
5.4567,5.576164455329201,-42.80594253540039
5.4567,5.655166785309655,-42.9358024597168
5.4567,5.733169085796684,-43.21881103515625
5.4567,5.812171415777137,-42.77017211914063
5.4567,5.890173716264167,-42.82786178588867
5.4567,5.969176046244621,-42.77326965332031
5.4567,6.048178376225073,-42.51162338256836
5.4567,6.126180676712103,-42.503604888916016
5.4567,6.205183006692557,-43.17659378051758
5.4567,6.283185307179586,-42.67822265625
5.5683,0.0,-42.84122467041016
5.5683,0.07900232998045317,-43.02041244506836
5.5683,0.1570046304674829,-42.51308441162109
5.5683,0.23600696044793606,-43.22792053222656
5.5683,0.3140092609349658,-43.188514709472656
5.5683,0.393011590915419,-42.54164123535156
5.5683,0.4710138914024486,-42.96796417236328
5.5683,0.550016221382902,-42.81532287597656
5.5683,0.6280185218699316,-42.82472229003906
5.5683,0.7070208518503847,-42.6630859375
5.5683,0.7850231523374145,-43.56601333618164
5.5683,0.8640254823178676,-42.8759994506836
5.5683,0.9420277828048972,-43.03932189941406
5.5683,1.0210301127853505,-42.47342300415039
5.5683,1.100032442765804,-42.84910202026367
5.5683,1.1780347432528333,-42.85541534423828
5.5683,1.2570370732332865,-43.05914306640625
5.5683,1.3350393737203163,-42.82394027709961
5.5683,1.4140417037007693,-43.09738540649414
5.5683,1.4920440041877991,-42.59709930419922
5.5683,1.5710463341682523,-43.10908889770508
5.5683,1.649048634655282,-20.05639266967773
5.5683,1.7280509646357352,-15.044761657714844
5.5683,1.8060532651227648,-13.16717529296875
5.5683,1.885055595103218,-12.513526916503906
5.5683,1.963057895590248,-11.19162940979004
5.5683,2.042060225570701,-11.199607849121094
5.5683,2.121062555551154,-10.83314323425293
5.5683,2.199064856038184,-10.402149200439451
5.5683,2.278067186018637,-10.439556121826172
5.5683,2.3560694865056666,-10.158086776733398
5.5683,2.4350718164861203,-9.53070831298828
5.5683,2.5130741169731494,-9.916624069213867
5.5683,2.592076446953603,-9.69806671142578
5.5683,2.6700787474406327,-9.342805862426758
5.5683,2.749081077421086,-9.664775848388672
5.5683,2.8270833779081155,-9.445072174072266
5.5683,2.9060857078885687,-9.040483474731444
5.5683,2.9850880378690214,-9.501195907592772
5.5683,3.0630903383560515,-9.502904891967772
5.5683,3.1420926683365047,-9.029869079589844
5.5683,3.2200949688235347,-8.95821762084961
5.5683,3.299097298803987,-10.451618194580078
5.5683,3.377099599291017,-11.449726104736328
5.5683,3.4561019292714703,-11.468545913696287
5.5683,3.5341042297585,-11.632768630981444
5.5683,3.6131065597389536,-12.28789520263672
5.5683,3.6911088602259827,-12.95245361328125
5.5683,3.770111190206436,-14.035053253173828
5.5683,3.848113490693466,-14.855194091796877
5.5683,3.927115820673919,-15.560867309570312
5.5683,4.006118150654372,-16.373504638671875
5.5683,4.084120451141402,-17.886566162109375
5.5683,4.163122781121856,-19.70374298095703
5.5683,4.241125081608884,-22.529617309570312
5.5683,4.320127411589338,-28.26864624023437
5.5683,4.398129712076368,-42.9812126159668
5.5683,4.477132042056821,-43.27995300292969
5.5683,4.555134342543851,-43.093238830566406
5.5683,4.634136672524304,-42.75239562988281
5.5683,4.712138973011333,-42.83257293701172
5.5683,4.791141302991787,-42.98089599609375
5.5683,4.8691436034788165,-43.03849792480469
5.5683,4.94814593345927,-42.84122467041016
5.5683,5.027148263439723,-43.113277435302734
5.5683,5.1051505639267525,-42.67594909667969
5.5683,5.184152893907206,-43.05335235595703
5.5683,5.262155194394235,-43.299072265625
5.5683,5.3411575243746885,-42.943172454833984
5.5683,5.419159824861718,-43.06178665161133
5.5683,5.498162154842172,-42.68809127807617
5.5683,5.576164455329201,-42.76842498779297
5.5683,5.655166785309655,-43.126708984375
5.5683,5.733169085796684,-43.44674682617188
5.5683,5.812171415777137,-42.875335693359375
5.5683,5.890173716264167,-42.984466552734375
5.5683,5.969176046244621,-43.54546356201172
5.5683,6.048178376225073,-42.93179702758789
5.5683,6.126180676712103,-43.332298278808594
5.5683,6.205183006692557,-43.107383728027344
5.5683,6.283185307179586,-42.7431526184082
5.68,0.0,-42.93914413452149
5.68,0.07900232998045317,-42.875335693359375
5.68,0.1570046304674829,-42.67746353149414
5.68,0.23600696044793606,-42.45330047607422
5.68,0.3140092609349658,-43.107383728027344
5.68,0.393011590915419,-42.74546051025391
5.68,0.4710138914024486,-42.81804275512695
5.68,0.550016221382902,-43.673370361328125
5.68,0.6280185218699316,-43.427242279052734
5.68,0.7070208518503847,-42.33853912353516
5.68,0.7850231523374145,-42.9470329284668
5.68,0.8640254823178676,-43.384395599365234
5.68,0.9420277828048972,-42.66558837890625
5.68,1.0210301127853505,-43.573463439941406
5.68,1.100032442765804,-42.984466552734375
5.68,1.1780347432528333,-42.7408447265625
5.68,1.2570370732332865,-42.40068435668945
5.68,1.3350393737203163,-42.98251724243164
5.68,1.4140417037007693,-42.564395904541016
5.68,1.4920440041877991,-28.81073760986328
5.68,1.5710463341682523,-17.53050994873047
5.68,1.649048634655282,-13.479267120361328
5.68,1.7280509646357352,-12.608634948730469
5.68,1.8060532651227648,-11.225601196289062
5.68,1.885055595103218,-11.247589111328123
5.68,1.963057895590248,-10.339910507202148
5.68,2.042060225570701,-9.972259521484377
5.68,2.121062555551154,-9.519807815551758
5.68,2.199064856038184,-9.936338424682615
5.68,2.278067186018637,-9.796636581420898
5.68,2.3560694865056666,-9.31605339050293
5.68,2.4350718164861203,-9.525699615478516
5.68,2.5130741169731494,-8.754802703857422
5.68,2.592076446953603,-8.790401458740234
5.68,2.6700787474406327,-8.710142135620117
5.68,2.749081077421086,-8.590211868286133
5.68,2.8270833779081155,-8.937555313110352
5.68,2.9060857078885687,-8.975639343261719
5.68,2.9850880378690214,-8.495410919189453
5.68,3.0630903383560515,-8.245695114135742
5.68,3.1420926683365047,-8.760562896728516
5.68,3.2200949688235347,-8.732137680053711
5.68,3.299097298803987,-9.73238754272461
5.68,3.377099599291017,-10.236034393310549
5.68,3.4561019292714703,-10.241146087646484
5.68,3.5341042297585,-10.586753845214844
5.68,3.6131065597389536,-11.506917953491213
5.68,3.6911088602259827,-12.36083984375
5.68,3.770111190206436,-12.848148345947266
5.68,3.848113490693466,-13.192996978759766
5.68,3.927115820673919,-14.514324188232422
5.68,4.006118150654372,-15.570262908935549
5.68,4.084120451141402,-16.74432373046875
5.68,4.163122781121856,-18.167251586914062
5.68,4.241125081608884,-20.193092346191406
5.68,4.320127411589338,-23.709304809570312
5.68,4.398129712076368,-25.808300018310547
5.68,4.477132042056821,-43.01176834106445
5.68,4.555134342543851,-42.73923110961914
5.68,4.634136672524304,-42.83964920043945
5.68,4.712138973011333,-42.74459457397461
5.68,4.791141302991787,-43.06591033935547
5.68,4.8691436034788165,-43.286895751953125
5.68,4.94814593345927,-43.18983840942383
5.68,5.027148263439723,-43.42868423461914
5.68,5.1051505639267525,-42.958290100097656
5.68,5.184152893907206,-43.31740188598633
5.68,5.262155194394235,-43.178810119628906
5.68,5.3411575243746885,-43.55208206176758
5.68,5.419159824861718,-43.90970993041992
5.68,5.498162154842172,-42.83053588867188
5.68,5.576164455329201,-42.82194137573242
5.68,5.655166785309655,-43.14085006713867
5.68,5.733169085796684,-43.22651672363281
5.68,5.812171415777137,-42.93660354614258
5.68,5.890173716264167,-43.0028076171875
5.68,5.969176046244621,-43.0028076171875
5.68,6.048178376225073,-42.63932037353516
5.68,6.126180676712103,-43.146087646484375
5.68,6.205183006692557,-43.09739303588867
5.68,6.283185307179586,-43.04096984863281
5.7917,0.0,-42.98527908325195
5.7917,0.07900232998045317,-42.734642028808594
5.7917,0.1570046304674829,-42.94155883789063
5.7917,0.23600696044793606,-42.679161071777344
5.7917,0.3140092609349658,-43.08904266357422
5.7917,0.393011590915419,-43.43770599365234
5.7917,0.4710138914024486,-42.662330627441406
5.7917,0.550016221382902,-42.60902404785156
5.7917,0.6280185218699316,-42.807918548583984
5.7917,0.7070208518503847,-43.37197494506836
5.7917,0.7850231523374145,-43.49505615234375
5.7917,0.8640254823178676,-42.47918701171875
5.7917,0.9420277828048972,-42.6988410949707
5.7917,1.0210301127853505,-42.91501998901367
5.7917,1.100032442765804,-42.98575592041016
5.7917,1.1780347432528333,-42.54311752319336
5.7917,1.2570370732332865,-42.50958251953125
5.7917,1.3350393737203163,-43.24196243286133
5.7917,1.4140417037007693,-43.01666259765625
5.7917,1.4920440041877991,-17.345237731933594
5.7917,1.5710463341682523,-13.118778228759766
5.7917,1.649048634655282,-12.41036605834961
5.7917,1.7280509646357352,-11.406940460205078
5.7917,1.8060532651227648,-10.34101676940918
5.7917,1.885055595103218,-9.947181701660156
5.7917,1.963057895590248,-9.299636840820312
5.7917,2.042060225570701,-9.826162338256836
5.7917,2.121062555551154,-8.958120346069336
5.7917,2.199064856038184,-9.169389724731444
5.7917,2.278067186018637,-9.22760009765625
5.7917,2.3560694865056666,-9.150083541870115
5.7917,2.4350718164861203,-9.10202980041504
5.7917,2.5130741169731494,-8.971643447875977
5.7917,2.592076446953603,-8.642118453979492
5.7917,2.6700787474406327,-8.434036254882812
5.7917,2.749081077421086,-8.682697296142578
5.7917,2.8270833779081155,-8.662809371948242
5.7917,2.9060857078885687,-8.530654907226562
5.7917,2.9850880378690214,-8.1363525390625
5.7917,3.0630903383560515,-8.446109771728516
5.7917,3.1420926683365047,-8.368118286132812
5.7917,3.2200949688235347,-8.42527961730957
5.7917,3.299097298803987,-9.125171661376951
5.7917,3.377099599291017,-9.654747009277344
5.7917,3.4561019292714703,-9.895132064819336
5.7917,3.5341042297585,-9.99443817138672
5.7917,3.6131065597389536,-10.673572540283203
5.7917,3.6911088602259827,-11.010765075683594
5.7917,3.770111190206436,-11.81684112548828
5.7917,3.848113490693466,-12.401874542236328
5.7917,3.927115820673919,-12.924564361572266
5.7917,4.006118150654372,-13.570323944091797
5.7917,4.084120451141402,-14.640785217285156
5.7917,4.163122781121856,-15.782249450683594
5.7917,4.241125081608884,-17.541229248046875
5.7917,4.320127411589338,-18.711254119873047
5.7917,4.398129712076368,-20.98938369750977
5.7917,4.477132042056821,-27.195091247558597
5.7917,4.555134342543851,-43.10155487060547
5.7917,4.634136672524304,-43.34020614624024
5.7917,4.712138973011333,-43.16105270385742
5.7917,4.791141302991787,-42.632591247558594
5.7917,4.8691436034788165,-43.46146774291992
5.7917,4.94814593345927,-42.97119522094727
5.7917,5.027148263439723,-42.65055847167969
5.7917,5.1051505639267525,-43.08742904663086
5.7917,5.184152893907206,-43.02074432373047
5.7917,5.262155194394235,-42.86094665527344
5.7917,5.3411575243746885,-42.934200286865234
5.7917,5.419159824861718,-42.8856201171875
5.7917,5.498162154842172,-42.89513397216797
5.7917,5.576164455329201,-43.35076904296875
5.7917,5.655166785309655,-43.05766296386719
5.7917,5.733169085796684,-42.99016571044922
5.7917,5.812171415777137,-43.09074783325195
5.7917,5.890173716264167,-42.90228271484375
