Gain [dB],Phase [rad],Amplitude [dBm],Frequency [Hz]
5.1322,0.4770140683629894,-45.42591094970703,5997090312.891114
5.1322,0.5570164278368661,-45.482269287109375,6024925106.382978
5.1322,0.6360187578173192,-45.37570190429688,6064374418.022528
5.1322,0.7160211172911958,-45.60856628417969,6063973917.396746
5.1322,0.7950234472716491,-45.20685577392578,6026927609.511889
5.1322,0.8750258067455255,-45.520164489746094,6036339374.2177725
5.1322,0.9540281367259787,-45.560813903808594,5957040250.312891
5.1322,1.0340304961998557,-45.44367218017578,6011908836.045056
5.1322,1.1130328261803086,-45.61448669433594,6045350638.297873
5.1322,1.1930351856541854,-45.41419219970703,5986477046.307885
5.1322,1.2730375451280618,-45.54266357421875,5982071539.42428
5.1322,1.3520398751085152,-45.532012939453125,6032935118.898623
5.1322,1.4320422345823915,-45.35972595214844,6039543379.224031
5.1322,1.5110445645628447,-45.41793823242188,6033335619.5244055
5.1322,1.5910469240367215,-45.29653930664063,6062171664.580726
5.1322,1.6700492540171747,-20.29401016235352,6018917596.996245
5.1322,1.750051613491051,-16.639217376708984,6020319349.186483
5.1322,1.8290539434715043,-15.45401382446289,6020920100.125156
5.1322,1.909056302945381,-14.402023315429688,6022121602.002503
5.1322,1.9880586329258343,-13.707622528076172,6022722352.941176
5.1322,2.0680609923997113,-13.018123626708984,6023723604.505632
5.1322,2.147063322380164,-12.650470733642578,6024324355.444305
5.1322,2.2270656818540404,-12.141159057617188,6025125356.695869
5.1322,2.306068011834494,-11.77115249633789,6025726107.634543
5.1322,2.386070371308371,-11.58271598815918,6026527108.886107
5.1322,2.466072730782247,-11.658279418945312,6027127859.824781
5.1322,2.5450750607627,-12.040035247802734,6027728610.763454
5.1322,2.6250774202365768,-11.853042602539062,6028329361.702127
5.1322,2.7040797502170304,-11.618343353271484,6029330613.266583
5.1322,2.7840821096909063,-12.234825134277344,6029931364.205256
5.1322,2.86308443967136,-12.101421356201172,6030532115.1439295
5.1322,2.9430867991452363,-11.825166702270508,6031132866.082603
5.1322,3.0220891291256895,-12.12557601928711,6031933867.334168
5.1322,3.1020914885995663,-11.677392959594728,6032534618.272841
5.1322,3.18109381858002,-12.141098022460938,6033135369.211514
5.1322,3.2610961780538963,-12.58111572265625,6033936370.463079
5.1322,3.3400985080343495,-12.882946014404297,6034537121.401752
5.1322,3.420100867508226,-12.8382568359375,6035338122.6533165
5.1322,3.499103197488679,-13.39877700805664,6035938873.5919895
5.1322,3.5791055569625563,-13.93350601196289,6036539624.530664
5.1322,3.6591079164364317,-14.354381561279297,6037140375.4693365
5.1322,3.738110246416886,-15.220458984375,6037741126.4080105
5.1322,3.818112605890762,-16.301368713378906,6038542127.659575
5.1322,3.8971149358712154,-16.637008666992188,6039543379.224031
5.1322,3.9771172953450917,-17.732807159423828,6040144130.162704
5.1322,4.056119625325545,-19.554149627685547,6040945131.414268
5.1322,4.136121984799423,-22.07109832763672,6041345632.0400505
5.1322,4.2151243147798745,-28.81710433959961,6042146633.291615
5.1322,4.295126674253751,-45.45983123779297,5982271789.737171
5.1322,4.374129004234204,-45.36017608642578,6064774918.648311
5.1322,4.454131363708081,-45.10270690917969,6026927609.511889
5.1322,4.5331336936885345,-45.56736755371094,5982071539.42428
5.1322,4.613136053162412,-45.45265197753906,6000494568.210263
5.1322,4.693138412636288,-45.57305908203125,5990882553.191489
5.1322,4.772140742616742,-45.58757019042969,6016314342.92866
5.1322,4.852143102090618,-45.59136199951172,6002697321.652065
5.1322,4.931145432071071,-45.43649291992188,6058767409.261577
5.1322,5.011147791544948,-45.554832458496094,5991883804.755945
5.1322,5.0901501215254,-45.41008758544922,6064374418.022528
5.1322,5.170152480999278,-45.38019561767578,6057766157.697122
5.1322,5.2491548109797295,-45.50376892089844,6026927609.511889
5.1322,5.329157170453607,-45.509368896484375,6074186683.354193
5.1322,5.408159500434061,-45.5434799194336,6025726107.634543
5.1322,5.488161859907938,-45.417030334472656,5985475794.743429
5.1322,5.56716418988839,-45.49967956542969,6032334367.9599495
5.1322,5.647166549362267,-45.48548889160156,6003698573.21652
5.1322,5.72616887934272,-45.34336853027344,6066777421.777222
5.1322,5.806171238816597,-45.5439682006836,6006702327.909887
5.1322,5.886173598290473,-45.45684814453125,5981871289.111389
5.1322,5.965175928270926,-45.44567108154297,6063973917.396746
5.1322,6.045178287744803,-45.4580078125,6064174167.709637
5.1322,6.124180617725256,-45.57144165039063,6072584680.851064
5.1322,6.204182977199133,-45.444618225097656,6066577171.464331
5.1322,6.283185307179586,-45.537254333496094,6018917596.996245
5.2627,0.0,-45.52558135986328,6080394443.053818
5.2627,0.08000235947387664,-45.46295928955078,6069380675.844806
5.2627,0.1590046894543298,-45.48286437988281,6003898823.529411
5.2627,0.23900704892820643,-45.48745727539063,5982071539.42428
5.2627,0.3180093789086596,-45.55628967285156,5991883804.755945
5.2627,0.3980117383825363,-45.54480743408203,6029130362.953692
5.2627,0.4770140683629894,-45.50306701660156,5990081551.939925
5.2627,0.5570164278368661,-45.59040832519531,6021921351.689612
5.2627,0.6360187578173192,-45.58710479736328,6054762403.003755
5.2627,0.7160211172911958,-45.264747619628906,6063973917.396746
5.2627,0.7950234472716491,-45.50119018554688,6013911339.173967
5.2627,0.8750258067455255,-45.52231597900391,6015513341.677096
5.2627,0.9540281367259787,-45.561553955078125,6064574668.33542
5.2627,1.0340304961998557,-45.28993988037109,6026927609.511889
5.2627,1.1130328261803086,-45.38371276855469,5982271789.737171
5.2627,1.1930351856541854,-45.48529052734375,6004099073.842303
5.2627,1.2730375451280618,-45.53802490234375,6001696070.087609
5.2627,1.3520398751085152,-45.48654174804688,6045751138.923655
5.2627,1.4320422345823915,-45.43326568603516,6021921351.689612
5.2627,1.5110445645628447,-25.923095703125,6017115344.180225
5.2627,1.5910469240367215,-18.285091400146484,6018517096.370463
5.2627,1.6700492540171747,-15.525894165039062,6019518347.934918
5.2627,1.750051613491051,-13.55551528930664,6020719849.812265
5.2627,1.8290539434715043,-12.7374267578125,6021520851.063829
5.2627,1.909056302945381,-12.04318618774414,6022121602.002503
5.2627,1.9880586329258343,-11.528308868408203,6023323103.879849
5.2627,2.0680609923997113,-11.699323654174805,6023723604.505632
5.2627,2.147063322380164,-11.086030960083008,6024524605.757196
5.2627,2.2270656818540404,-10.862798690795898,6025125356.695869
5.2627,2.306068011834494,-11.391645431518556,6025926357.947434
5.2627,2.386070371308371,-10.501222610473633,6026527108.886107
5.2627,2.466072730782247,-10.575454711914062,6026927609.511889
5.2627,2.5450750607627,-11.06903839111328,6027928861.076345
5.2627,2.6250774202365768,-10.333250045776367,6028329361.702127
5.2627,2.7040797502170304,-11.105985641479492,6029330613.266583
5.2627,2.7840821096909063,-11.064542770385742,6029931364.205256
5.2627,2.86308443967136,-10.936214447021484,6030532115.1439295
5.2627,2.9430867991452363,-10.918327331542969,6031132866.082603
5.2627,3.0220891291256895,-10.567089080810549,6031933867.334168
5.2627,3.1020914885995663,-11.104454040527344,6032534618.272841
5.2627,3.18109381858002,-11.285074234008787,6033335619.5244055
5.2627,3.2610961780538963,-11.114856719970703,6034136620.7759695
5.2627,3.3400985080343495,-11.219133377075195,6034737371.714644
5.2627,3.420100867508226,-11.92123794555664,6035338122.6533165
5.2627,3.499103197488679,-12.434730529785156,6036139123.9048815
5.2627,3.5791055569625563,-12.48333740234375,6036739874.8435545
5.2627,3.6591079164364317,-12.842453002929688,6037540876.095119
5.2627,3.738110246416886,-13.270500183105469,6038141627.0337925
5.2627,3.818112605890762,-14.118553161621094,6038942628.2853565
5.2627,3.8971149358712154,-14.69390869140625,6039543379.224031
5.2627,3.9771172953450917,-16.074745178222656,6040144130.162704
5.2627,4.056119625325545,-17.426116943359375,6040744881.101377
5.2627,4.136121984799423,-19.75386428833008,6041545882.3529415
5.2627,4.2151243147798745,-22.13140869140625,6042146633.291615
5.2627,4.295126674253751,-27.21249771118164,6042947634.543179
5.2627,4.374129004234204,-45.4471435546875,5981270538.172716
5.2627,4.454131363708081,-45.48445129394531,6064774918.648311
5.2627,4.5331336936885345,-45.42913818359375,6023323103.879849
5.2627,4.613136053162412,-45.40761566162109,6053961401.752191
5.2627,4.693138412636288,-45.28847503662109,6009906332.916145
5.2627,4.772140742616742,-45.39129638671875,6063973917.396746
5.2627,4.852143102090618,-45.46294403076172,6012910087.609512
5.2627,4.931145432071071,-45.58525085449219,6037540876.095119
5.2627,5.011147791544948,-45.552879333496094,6030932615.769712
5.2627,5.0901501215254,-45.45231628417969,6064174167.709637
5.2627,5.170152480999278,-45.43563079833984,6045751138.923655
5.2627,5.2491548109797295,-45.43754577636719,5963047759.699624
5.2627,5.329157170453607,-45.53156280517578,6015313091.364205
5.2627,5.408159500434061,-45.53041076660156,6057766157.697122
5.2627,5.488161859907938,-45.53755187988281,6064574668.33542
5.2627,5.56716418988839,-45.33733367919922,6026927609.511889
5.2627,5.647166549362267,-45.28739929199219,6053560901.126408
5.2627,5.72616887934272,-45.504791259765625,5999493316.645807
5.2627,5.806171238816597,-45.44393157958984,6061971414.267835
5.2627,5.886173598290473,-45.46443939208984,6064774918.648311
5.2627,5.965175928270926,-45.443153381347656,6052159148.936171
5.2627,6.045178287744803,-45.44356536865234,6064574668.33542
5.2627,6.124180617725256,-45.56439971923828,6038742377.9724655
5.2627,6.204182977199133,-45.50045776367188,6020119098.873592
5.2627,6.283185307179586,-45.51609802246094,6016314342.92866
5.3932,0.0,-45.592681884765625,6094612215.269087
5.3932,0.08000235947387664,-45.50167846679688,5976264280.350438
5.3932,0.1590046894543298,-45.60636138916016,5965851264.0801
5.3932,0.23900704892820643,-45.55571746826172,6074587183.979975
5.3932,0.3180093789086596,-45.60302734375,5984274292.866082
5.3932,0.3980117383825363,-45.408050537109375,6003298072.590738
5.3932,0.4770140683629894,-45.517372131347656,6057966408.010013
5.3932,0.5570164278368661,-45.44159698486328,6062972665.832291
5.3932,0.6360187578173192,-45.59955596923828,6032334367.9599495
5.3932,0.7160211172911958,-45.425323486328125,6009305581.977472
5.3932,0.7950234472716491,-45.370849609375,6025926357.947434
5.3932,0.8750258067455255,-45.56803894042969,6017716095.118898
5.3932,0.9540281367259787,-45.47730255126953,6003498322.903629
5.3932,1.0340304961998557,-45.55951690673828,6028729862.327909
5.3932,1.1130328261803086,-45.55358123779297,6063973917.396746
5.3932,1.1930351856541854,-45.39826965332031,6085400700.876095
5.3932,1.2730375451280618,-45.50215911865234,6064574668.33542
5.3932,1.3520398751085152,-45.519508361816406,6057766157.697122
5.3932,1.4320422345823915,-22.94741439819336,6016314342.92866
5.3932,1.5110445645628447,-16.48293685913086,6017716095.118898
5.3932,1.5910469240367215,-14.318363189697266,6018917596.996245
5.3932,1.6700492540171747,-12.651222229003906,6019918848.5607
5.3932,1.750051613491051,-11.69856071472168,6020920100.125156
5.3932,1.8290539434715043,-11.205493927001951,6021921351.689612
5.3932,1.909056302945381,-11.291961669921877,6022321852.315394
5.3932,1.9880586329258343,-10.531524658203123,6022922603.254067
5.3932,2.0680609923997113,-10.238862991333008,6023723604.505632
5.3932,2.147063322380164,-10.221050262451172,6024324355.444305
5.3932,2.2270656818540404,-10.422151565551758,6025125356.695869
5.3932,2.306068011834494,-10.36906623840332,6025726107.634543
5.3932,2.386070371308371,-10.045181274414062,6026527108.886107
5.3932,2.466072730782247,-9.81668472290039,6027127859.824781
5.3932,2.5450750607627,-9.772314071655272,6027728610.763454
5.3932,2.6250774202365768,-10.14409065246582,6028529612.015018
5.3932,2.7040797502170304,-9.693363189697266,6029130362.953692
5.3932,2.7840821096909063,-10.129312515258787,6029731113.892365
5.3932,2.86308443967136,-9.966407775878906,6030331864.831038
5.3932,2.9430867991452363,-10.21293830871582,6031132866.082603
5.3932,3.0220891291256895,-10.36575698852539,6031733617.021276
5.3932,3.1020914885995663,-9.773658752441406,6032534618.272841
5.3932,3.18109381858002,-9.93210792541504,6033135369.211514
5.3932,3.2610961780538963,-10.127862930297852,6033736120.150188
5.3932,3.3400985080343495,-10.29312515258789,6034537121.401752
5.3932,3.420100867508226,-10.520124435424805,6035338122.6533165
5.3932,3.499103197488679,-11.193603515625,6036139123.9048815
5.3932,3.5791055569625563,-11.03754997253418,6036940125.1564455
5.3932,3.6591079164364317,-11.629274368286133,6037741126.4080105
5.3932,3.738110246416886,-12.59292221069336,6038341877.346684
5.3932,3.818112605890762,-13.490985870361328,6038942628.2853565
5.3932,3.8971149358712154,-13.843345642089844,6039743629.5369215
5.3932,3.9771172953450917,-14.788002014160156,6040344380.4755945
5.3932,4.056119625325545,-15.935672760009766,6040945131.414268
5.3932,4.136121984799423,-17.228431701660156,6041545882.3529415
5.3932,4.2151243147798745,-18.95256805419922,6042146633.291615
5.3932,4.295126674253751,-23.50528717041016,6043147884.856071
5.3932,4.374129004234204,-31.465091705322266,6043748635.794744
5.3932,4.454131363708081,-45.30170440673828,6063973917.396746
5.3932,4.5331336936885345,-45.49275970458984,6002096570.713391
5.3932,4.613136053162412,-45.42205810546875,6003898823.529411
5.3932,4.693138412636288,-45.355690002441406,6012509586.983729
5.3932,4.772140742616742,-45.50056457519531,6033736120.150188
5.3932,4.852143102090618,-45.58187103271485,6054562152.690864
5.3932,4.931145432071071,-45.38148498535156,6063973917.396746
5.3932,5.011147791544948,-45.63582611083984,6071383178.973717
5.3932,5.0901501215254,-45.490272521972656,6003498322.903629
5.3932,5.170152480999278,-45.54303741455078,6050957647.058824
5.3932,5.2491548109797295,-45.377349853515625,6074186683.354193
5.3932,5.329157170453607,-45.55976104736328,5999693566.958698
5.3932,5.408159500434061,-45.08283233642578,6026927609.511889
5.3932,5.488161859907938,-45.57601165771485,5987278047.559449
5.3932,5.56716418988839,-45.560455322265625,6085400700.876095
5.3932,5.647166549362267,-45.43052673339844,6011708585.732165
5.3932,5.72616887934272,-45.20854187011719,6063973917.396746
5.3932,5.806171238816597,-45.55787658691406,5991283053.817271
5.3932,5.886173598290473,-45.627685546875,5973460775.969962
5.3932,5.965175928270926,-45.53101348876953,6032334367.9599495
5.3932,6.045178287744803,-45.5215072631836,5958442002.503129
5.3932,6.124180617725256,-45.45989990234375,6075988936.170213
5.3932,6.204182977199133,-45.42716979980469,6040544630.788486
5.3932,6.283185307179586,-45.393341064453125,6027528360.450563
5.5237,0.0,-45.233665466308594,6064574668.33542
5.5237,0.08000235947387664,-45.43891906738281,6069380675.844806
5.5237,0.1590046894543298,-45.51387786865234,6056364405.506884
5.5237,0.23900704892820643,-45.54915618896485,6026927609.511889
5.5237,0.3180093789086596,-45.43859100341797,6033736120.150188
5.5237,0.3980117383825363,-45.57117462158203,5982472040.050062
5.5237,0.4770140683629894,-45.55208587646485,5959443254.067584
5.5237,0.5570164278368661,-45.48260498046875,6025125356.695869
5.5237,0.6360187578173192,-45.49576568603516,6026927609.511889
5.5237,0.7160211172911958,-45.44560241699219,6062171664.580726
5.5237,0.7950234472716491,-45.31763458251953,6018717346.683354
5.5237,0.8750258067455255,-45.37569427490234,6086201702.12766
5.5237,0.9540281367259787,-45.512977600097656,6057766157.697122
5.5237,1.0340304961998557,-45.611549377441406,6039543379.224031
5.5237,1.1130328261803086,-45.42151641845703,6089405707.133918
5.5237,1.1930351856541854,-45.56622314453125,6044749887.359199
5.5237,1.2730375451280618,-45.485313415527344,6028930112.640801
5.5237,1.3520398751085152,-28.32754135131836,6014912590.738423
5.5237,1.4320422345823915,-16.084678649902344,6016514593.241552
5.5237,1.5110445645628447,-13.61551284790039,6018316846.057572
5.5237,1.5910469240367215,-12.302181243896484,6019518347.934918
5.5237,1.6700492540171747,-11.81035614013672,6019918848.5607
5.5237,1.750051613491051,-10.428646087646484,6020719849.812265
5.5237,1.8290539434715043,-10.102203369140623,6021721101.37672
5.5237,1.909056302945381,-10.408143997192385,6022522102.628285
5.5237,1.9880586329258343,-10.042123794555664,6023122853.566958
5.5237,2.0680609923997113,-9.994760513305664,6023523354.192741
5.5237,2.147063322380164,-9.59408187866211,6024324355.444305
5.5237,2.2270656818540404,-9.249757766723633,6024724856.070087
5.5237,2.306068011834494,-9.750268936157228,6025726107.634543
5.5237,2.386070371308371,-9.4031982421875,6026326858.573216
5.5237,2.466072730782247,-9.050016403198242,6027127859.824781
5.5237,2.5450750607627,-9.008987426757812,6027528360.450563
5.5237,2.6250774202365768,-9.503776550292969,6028129111.389236
5.5237,2.7040797502170304,-8.981996536254883,6029130362.953692
5.5237,2.7840821096909063,-9.07924461364746,6029530863.579474
5.5237,2.86308443967136,-9.54083251953125,6030331864.831038
5.5237,2.9430867991452363,-9.497814178466797,6030932615.769712
5.5237,3.0220891291256895,-9.47203254699707,6031533366.708385
5.5237,3.1020914885995663,-8.99331283569336,6032134117.6470585
5.5237,3.18109381858002,-9.430734634399414,6032935118.898623
5.5237,3.2610961780538963,-9.79777717590332,6033736120.150188
5.5237,3.3400985080343495,-9.903364181518556,6034336871.088861
5.5237,3.420100867508226,-9.57756233215332,6035137872.3404255
5.5237,3.499103197488679,-10.439081192016602,6035938873.5919895
5.5237,3.5791055569625563,-10.909229278564451,6036739874.8435545
5.5237,3.6591079164364317,-10.688505172729492,6037340625.782228
5.5237,3.738110246416886,-11.650053024291992,6038341877.346684
5.5237,3.818112605890762,-12.512252807617188,6038942628.2853565
5.5237,3.8971149358712154,-13.006847381591797,6039743629.5369215
5.5237,3.9771172953450917,-13.46469497680664,6040344380.4755945
5.5237,4.056119625325545,-14.839744567871094,6041145381.727159
5.5237,4.136121984799423,-15.712509155273438,6041746132.6658325
5.5237,4.2151243147798745,-17.110149383544922,6042346883.604506
5.5237,4.295126674253751,-18.7124137878418,6043147884.856071
5.5237,4.374129004234204,-20.715137481689453,6043748635.794744
5.5237,4.454131363708081,-45.47637939453125,6010507083.854818
5.5237,4.5331336936885345,-45.1219482421875,6063973917.396746
5.5237,4.613136053162412,-45.557350158691406,6050156645.807259
5.5237,4.693138412636288,-45.505615234375,6040945131.414268
5.5237,4.772140742616742,-45.51045989990234,6081595944.931164
5.5237,4.852143102090618,-45.482330322265625,6010907584.4806
5.5237,4.931145432071071,-45.52497863769531,6051758648.310388
5.5237,5.011147791544948,-45.47882080078125,6076990187.734669
5.5237,5.0901501215254,-45.41492462158203,6022522102.628285
5.5237,5.170152480999278,-45.59730529785156,6024724856.070087
5.5237,5.2491548109797295,-45.475563049316406,6015913842.302878
5.5237,5.329157170453607,-45.195594787597656,5970857521.902378
5.5237,5.408159500434061,-45.43538665771485,6052359399.249062
5.5237,5.488161859907938,-45.59830474853516,6090006458.072591
5.5237,5.56716418988839,-45.44790649414063,6011708585.732165
5.5237,5.647166549362267,-45.42045593261719,6054161652.065082
5.5237,5.72616887934272,-44.75715637207031,6063973917.396746
5.5237,5.806171238816597,-45.61634063720703,6032134117.6470585
5.5237,5.886173598290473,-45.507774353027344,6061370663.329162
5.5237,5.965175928270926,-45.49937438964844,5974061526.908636
5.5237,6.045178287744803,-45.54985809326172,6022922603.254067
5.5237,6.124180617725256,-45.58647155761719,6017115344.180225
5.5237,6.204182977199133,-45.456451416015625,6026927609.511889
5.5237,6.283185307179586,-45.10089111328125,6063973917.396746
5.6542,0.0,-45.53314208984375,6021721101.37672
5.6542,0.08000235947387664,-45.47433471679688,5970457021.276596
5.6542,0.1590046894543298,-45.470664978027344,6054762403.003755
5.6542,0.23900704892820643,-45.55437469482422,5986076545.682102
5.6542,0.3180093789086596,-45.121337890625,6026927609.511889
5.6542,0.3980117383825363,-45.42028045654297,6085400700.876095
5.6542,0.4770140683629894,-45.51319122314453,6005500826.03254
5.6542,0.5570164278368661,-45.24677276611328,6085400700.876095
5.6542,0.6360187578173192,-45.58300018310547,5977065281.602002
5.6542,0.7160211172911958,-45.50643157958984,5981671038.798498
5.6542,0.7950234472716491,-45.48313903808594,6008504580.725907
5.6542,0.8750258067455255,-45.47947692871094,6061370663.329162
5.6542,0.9540281367259787,-45.46324157714844,6064374418.022528
5.6542,1.0340304961998557,-45.50758361816406,5963648510.638298
5.6542,1.1130328261803086,-45.51750183105469,6056364405.506884
5.6542,1.1930351856541854,-45.18028259277344,6064374418.022528
5.6542,1.2730375451280618,-23.043155670166016,6014512090.11264
5.6542,1.3520398751085152,-15.178482055664062,6015913842.302878
5.6542,1.4320422345823915,-12.67168426513672,6017515844.806007
5.6542,1.5110445645628447,-11.31705093383789,6018517096.370463
5.6542,1.5910469240367215,-10.775562286376951,6019117847.309136
5.6542,1.6700492540171747,-9.84658432006836,6019918848.5607
5.6542,1.750051613491051,-9.602272033691406,6020519599.499374
5.6542,1.8290539434715043,-9.334867477416992,6021520851.063829
5.6542,1.909056302945381,-9.297689437866213,6022321852.315394
5.6542,1.9880586329258343,-9.04488754272461,6022722352.941176
5.6542,2.0680609923997113,-8.938751220703125,6023523354.192741
5.6542,2.147063322380164,-8.641653060913086,6023923854.818523
5.6542,2.2270656818540404,-9.129348754882812,6024925106.382978
5.6542,2.306068011834494,-9.053373336791992,6025325607.008761
5.6542,2.386070371308371,-8.585866928100586,6026126608.260325
5.6542,2.466072730782247,-8.902624130249023,6026727359.198998
5.6542,2.5450750607627,-8.359071731567383,6027528360.450563
5.6542,2.6250774202365768,-8.332334518432617,6028129111.389236
5.6542,2.7040797502170304,-8.79963493347168,6028729862.327909
5.6542,2.7840821096909063,-8.466190338134766,6029130362.953692
5.6542,2.86308443967136,-8.895355224609375,6030131614.518147
5.6542,2.9430867991452363,-8.249814987182617,6030932615.769712
5.6542,3.0220891291256895,-8.389591217041016,6031333116.395494
5.6542,3.1020914885995663,-8.90241813659668,6032134117.6470585
5.6542,3.18109381858002,-9.04234504699707,6032734868.585732
5.6542,3.2610961780538963,-9.104970932006836,6033535869.8372965
5.6542,3.3400985080343495,-9.261600494384766,6034336871.088861
5.6542,3.420100867508226,-9.040491104125977,6034937622.027535
5.6542,3.499103197488679,-9.424421310424805,6035738623.2790985
5.6542,3.5791055569625563,-9.14411735534668,6036339374.2177725
5.6542,3.6591079164364317,-10.108850479125977,6037340625.782228
5.6542,3.738110246416886,-10.405000686645508,6038141627.0337925
5.6542,3.818112605890762,-10.653772354125977,6039142878.598248
5.6542,3.8971149358712154,-11.744630813598633,6039743629.5369215
5.6542,3.9771172953450917,-12.364444732666016,6040544630.788486
5.6542,4.056119625325545,-12.912395477294922,6041345632.0400505
5.6542,4.136121984799423,-14.057418823242188,6041946382.978724
5.6542,4.2151243147798745,-15.050209045410156,6042547133.917397
5.6542,4.295126674253751,-17.313617706298828,6043348135.168962
5.6542,4.374129004234204,-19.144611358642575,6043948886.107635
5.6542,4.454131363708081,-22.713409423828125,6044749887.359199
5.6542,4.5331336936885345,-26.745594024658203,6045350638.297873
5.6542,4.613136053162412,-45.50477600097656,6100219224.030038
5.6542,4.693138412636288,-45.41832733154297,5998692315.394243
5.6542,4.772140742616742,-45.584129333496094,6031533366.708385
5.6542,4.852143102090618,-45.496131896972656,6036739874.8435545
5.6542,4.931145432071071,-45.24567413330078,6005500826.03254
5.6542,5.011147791544948,-45.47358703613281,6076189186.483104
5.6542,5.0901501215254,-45.38294982910156,6064574668.33542
5.6542,5.170152480999278,-45.49657440185547,6003898823.529411
5.6542,5.2491548109797295,-45.55947113037109,6026927609.511889
5.6542,5.329157170453607,-45.53508758544922,6020920100.125156
5.6542,5.408159500434061,-45.53093719482422,6030532115.1439295
5.6542,5.488161859907938,-45.59722137451172,5996089061.326658
5.6542,5.56716418988839,-45.58885192871094,6047953892.365457
5.6542,5.647166549362267,-45.48719024658203,6003898823.529411
5.6542,5.72616887934272,-45.58641815185547,6064574668.33542
5.6542,5.806171238816597,-45.471290588378906,6028329361.702127
5.6542,5.886173598290473,-45.31492614746094,6051558397.997497
5.6542,5.965175928270926,-45.51466369628906,6086001451.814769
5.6542,6.045178287744803,-45.391563415527344,6005500826.03254
5.6542,6.124180617725256,-45.55071258544922,6024324355.444305
5.6542,6.204182977199133,-45.5638427734375,5973661026.282853
5.6542,6.283185307179586,-45.59439086914063,6034136620.7759695
5.7847,0.0,-45.41127014160156,6061370663.329162
5.7847,0.08000235947387664,-45.56144714355469,6075788685.857322
5.7847,0.1590046894543298,-45.52558135986328,6022321852.315394
5.7847,0.23900704892820643,-45.53089141845703,6086001451.814769
5.7847,0.3180093789086596,-45.35841369628906,6005500826.03254
5.7847,0.3980117383825363,-45.56892395019531,6019918848.5607
5.7847,0.4770140683629894,-45.48961639404297,6077190438.04756
5.7847,0.5570164278368661,-45.50064086914063,6038141627.0337925
5.7847,0.6360187578173192,-45.30978393554688,6012709837.29662
5.7847,0.7160211172911958,-45.57307434082031,6064975168.961202
5.7847,0.7950234472716491,-45.52571105957031,5991082803.50438
5.7847,0.8750258067455255,-45.41350555419922,6012910087.609512
5.7847,0.9540281367259787,-45.617767333984375,6064975168.961202
5.7847,1.0340304961998557,-45.33892822265625,6024925106.382978
5.7847,1.1130328261803086,-45.35771179199219,6005500826.03254
5.7847,1.1930351856541854,-45.554237365722656,6003498322.903629
5.7847,1.2730375451280618,-15.23569107055664,6015112841.051314
5.7847,1.3520398751085152,-12.595325469970703,6016514593.241552
5.7847,1.4320422345823915,-11.36614227294922,6017716095.118898
5.7847,1.5110445645628447,-10.865518569946287,6018316846.057572
5.7847,1.5910469240367215,-9.697151184082031,6019117847.309136
5.7847,1.6700492540171747,-9.66937255859375,6019918848.5607
5.7847,1.750051613491051,-9.432960510253906,6020519599.499374
5.7847,1.8290539434715043,-9.242431640625,6021320600.750938
5.7847,1.909056302945381,-8.674753189086914,6021921351.689612
5.7847,1.9880586329258343,-9.020776748657228,6022321852.315394
5.7847,2.0680609923997113,-8.801897048950195,6023723604.505632
5.7847,2.147063322380164,-8.817821502685547,6024124105.131414
5.7847,2.2270656818540404,-8.629230499267578,6024524605.757196
5.7847,2.306068011834494,-7.984020233154297,6025525857.321652
5.7847,2.386070371308371,-7.898443222045898,6025926357.947434
5.7847,2.466072730782247,-8.53483772277832,6026727359.198998
5.7847,2.5450750607627,-7.962396621704102,6027328110.137672
5.7847,2.6250774202365768,-7.903587341308594,6027928861.076345
5.7847,2.7040797502170304,-8.384925842285156,6028529612.015018
5.7847,2.7840821096909063,-8.193840026855469,6029330613.266583
5.7847,2.86308443967136,-7.732870101928711,6029931364.205256
5.7847,2.9430867991452363,-7.765464782714844,6030331864.831038
5.7847,3.0220891291256895,-8.277647018432617,6031132866.082603
5.7847,3.1020914885995663,-7.997621536254883,6031933867.334168
5.7847,3.18109381858002,-7.782215118408203,6032534618.272841
5.7847,3.2610961780538963,-7.894948959350586,6033135369.211514
5.7847,3.3400985080343495,-8.1533203125,6033936370.463079
5.7847,3.420100867508226,-8.239679336547852,6034737371.714644
5.7847,3.499103197488679,-8.964994430541992,6035538372.966208
5.7847,3.5791055569625563,-8.677515029907227,6036339374.2177725
5.7847,3.6591079164364317,-9.479785919189451,6037140375.4693365
5.7847,3.738110246416886,-9.750150680541992,6037941376.7209015
5.7847,3.818112605890762,-10.314632415771484,6038742377.9724655
5.7847,3.8971149358712154,-10.79024887084961,6039743629.5369215
5.7847,3.9771172953450917,-11.457399368286133,6040544630.788486
5.7847,4.056119625325545,-11.760747909545898,6041345632.0400505
5.7847,4.136121984799423,-13.327011108398438,6042146633.291615
5.7847,4.2151243147798745,-14.18441390991211,6042747384.230288
5.7847,4.295126674253751,-15.216560363769531,6043348135.168962
5.7847,4.374129004234204,-16.941829681396484,6044149136.420526
5.7847,4.454131363708081,-19.279090881347656,6044749887.359199
5.7847,4.5331336936885345,-22.90606689453125,6045350638.297873
5.7847,4.613136053162412,-45.49309539794922,6032734868.585732
5.7847,4.693138412636288,-45.5361557006836,6003097822.277847
5.7847,4.772140742616742,-45.36963653564453,6005500826.03254
5.7847,4.852143102090618,-45.39073181152344,6050557146.433042
