Gain [dB],Phase [rads.],Amplitude [dBm],Frequency [Hz],Flag
5.118644067796611,4.692505482577159,6.547955993939103e-14,0.0,0.0
5.118644067796611,4.772039473807281,3.2848241497829674e-13,0.0,0.0
5.118644067796611,4.8515734650374025,1.690273206383358e-13,0.0,0.0
5.118644067796611,4.931107456267524,3.477662533005135e-13,0.0,0.0
5.118644067796611,5.010641447497645,2.2204840258522793e-13,0.0,0.0
5.118644067796611,5.0901754387277665,8.640191810705409e-14,0.0,0.0
5.118644067796611,5.169709429957888,1.6014274406233508e-13,0.0,0.0
5.118644067796611,5.249243421188009,7.552013014091401e-13,0.0,0.0
5.118644067796611,5.32877741241813,6.619904691583365e-14,0.0,0.0
5.118644067796611,5.408311403648252,1.901559288641068e-12,0.0,0.0
5.118644067796611,5.487845394878374,1.2598289386069022e-13,0.0,0.0
5.118644067796611,5.567379386108494,3.287470693545183e-13,0.0,0.0
5.118644067796611,5.646913377338616,3.422060471086187e-13,0.0,0.0
5.118644067796611,5.726447368568738,8.952331346508045e-14,0.0,0.0
5.118644067796611,5.805981359798858,1.526480744830142e-14,0.0,0.0
5.118644067796611,5.88551535102898,2.718214552705794e-12,0.0,0.0
5.118644067796611,5.9650493422591016,8.491310549144035e-14,0.0,0.0
5.118644067796611,6.044583333489222,1.8927198252357728e-13,0.0,0.0
5.118644067796611,6.124117324719344,5.137658510889308e-14,0.0,0.0
5.118644067796611,6.2036513159494655,1.2394869104112977e-12,0.0,0.0
5.118644067796611,6.283185307179586,1.6041822004953908e-14,0.0,0.0
5.193220338983051,0.0,4.2415677638014077e-14,0.0,0.0
5.193220338983051,0.07953399123012135,2.0980537803807586e-13,0.0,0.0
5.193220338983051,0.1590679824602427,3.063116598910248e-13,0.0,0.0
5.193220338983051,0.23860197369036407,1.4561938873723464e-13,0.0,0.0
5.193220338983051,0.3181359649204854,7.639348521618595e-13,0.0,0.0
5.193220338983051,0.39766995615060674,4.78410750823802e-13,0.0,0.0
5.193220338983051,0.47720394738072813,1.6567030148004807e-13,0.0,0.0
5.193220338983051,0.5567379386108494,2.578392098881911e-14,0.0,0.0
5.193220338983051,0.6362719298409708,2.3485595544039683e-13,0.0,0.0
5.193220338983051,0.7158059210710922,5.819999429152292e-14,0.0,0.0
5.193220338983051,0.7953399123012135,1.4869032238523287e-13,0.0,0.0
5.193220338983051,0.8748739035313349,6.912231891520593e-14,0.0,0.0
5.193220338983051,0.9544078947614563,2.0489293597261875e-13,0.0,0.0
5.193220338983051,1.0339418859915777,5.598221041652639e-13,0.0,0.0
5.193220338983051,1.1134758772216988,3.582416368028684e-14,0.0,0.0
5.193220338983051,1.1930098684518202,4.956195230932813e-13,0.0,0.0
5.193220338983051,1.2725438596819416,7.012634917716989e-13,0.0,0.0
5.193220338983051,1.352077850912063,7.597282371422456e-14,0.0,0.0
5.193220338983051,1.4316118421421844,2.188116846990781e-13,0.0,0.0
5.193220338983051,1.5111458333723056,8.293168353285291e-13,0.0,0.0
5.193220338983051,1.590679824602427,3.865294544059082e-14,0.0,0.0
5.193220338983051,1.6702138158325484,1.9405203809098685e-13,0.0,0.0
5.193220338983051,1.7497478070626697,2.7912561313564063e-13,0.0,0.0
5.193220338983051,1.8292817982927911,1.8810892313383755e-14,0.0,0.0
5.193220338983051,1.9088157895229125,1.4770749587269497e-13,0.0,0.0
5.193220338983051,1.9883497807530337,1.7236027623424868e-13,0.0,0.0
5.193220338983051,2.0678837719831553,1.7768325932645206e-12,0.0,0.0
5.193220338983051,2.1474177632132765,2.662920895724502e-13,0.0,0.0
5.193220338983051,2.2269517544433977,5.759549677510267e-14,0.0,0.0
5.193220338983051,2.3064857456735193,2.0762548576045147e-06,0.0,0.0
5.193220338983051,2.3860197369036404,196117730351867.34,10037523.771438077,1.0
5.193220338983051,2.465553728133762,209238483313332.56,8985257.8348816,1.0
5.193220338983051,2.5450877193638832,220831043479612.12,7926159.002633197,1.0
5.193220338983051,2.6246217105940044,230541193741095.2,6873893.066076722,1.0
5.193220338983051,2.704155701824126,239154970836372.62,5821627.129520245,1.0
5.193220338983051,2.783689693054247,246530100288330.6,4762528.297271844,1.0
5.193220338983051,2.863223684284369,252287425461457.66,3703429.465023443,1.0
5.193220338983051,2.94275767551449,256673221642606.03,2651163.528466966,1.0
5.193220338983051,3.022291666744611,259527531917499.94,1592064.6962185649,1.0
5.193220338983051,3.1018256579747328,261122846057260.88,532965.8639701634,1.0
5.193220338983051,3.181359649204854,261057144134502.9,-532965.8639701634,1.0
5.193220338983051,3.2608936404349755,259685960508142.56,-1592064.6962185649,1.0
5.193220338983051,3.3404276316650967,256787643720909.12,-2651163.528466966,1.0
5.193220338983051,3.419961622895218,252173460274304.28,-3703429.465023443,1.0
5.193220338983051,3.4994956141253395,246515789417102.22,-4762528.297271844,1.0
5.193220338983051,3.5790296053554607,239147676944608.2,-5821627.129520245,1.0
5.193220338983051,3.6585635965855823,230558324746111.38,-6873893.066076722,1.0
5.193220338983051,3.7380975878157034,220525562668052.12,-7926159.002633197,1.0
5.193220338983051,3.817631579045825,209158489314743.28,-8985257.8348816,1.0
5.193220338983051,3.8971655702759462,196344595048092.06,-10037523.771438077,1.0
5.193220338983051,3.9766995615060674,4.64552214703495e-06,0.0,0.0
5.193220338983051,4.056233552736189,5.10877476854752e-14,0.0,0.0
5.193220338983051,4.135767543966311,2.696081747815444e-14,0.0,0.0
5.193220338983051,4.215301535196431,2.792344298834872e-14,0.0,0.0
5.193220338983051,4.294835526426553,7.101712856505816e-14,0.0,0.0
5.193220338983051,4.374369517656675,6.907692660688587e-15,0.0,0.0
5.193220338983051,4.453903508886795,1.0347299282273464e-14,0.0,0.0
5.193220338983051,4.533437500116917,1.0590869471904619e-13,0.0,0.0
5.193220338983051,4.6129714913470385,7.176972730957811e-14,0.0,0.0
5.193220338983051,4.692505482577159,8.874219507378698e-14,0.0,0.0
5.193220338983051,4.772039473807281,9.003064194133933e-14,0.0,0.0
5.193220338983051,4.8515734650374025,6.891754883541658e-14,0.0,0.0
5.193220338983051,4.931107456267524,9.534968368108031e-14,0.0,0.0
5.193220338983051,5.010641447497645,5.913538337610347e-13,0.0,0.0
5.193220338983051,5.0901754387277665,3.431143856311777e-13,0.0,0.0
5.193220338983051,5.169709429957888,6.30713330166553e-14,0.0,0.0
5.193220338983051,5.249243421188009,5.43990291823213e-13,0.0,0.0
5.193220338983051,5.32877741241813,2.2367272177745383e-13,0.0,0.0
5.193220338983051,5.408311403648252,3.6219688127772376e-13,0.0,0.0
5.193220338983051,5.487845394878374,1.680040405798329e-14,0.0,0.0
5.193220338983051,5.567379386108494,1.0708380221298228e-12,0.0,0.0
5.193220338983051,5.646913377338616,8.087885618140539e-14,0.0,0.0
5.193220338983051,5.726447368568738,2.8205960998296542e-14,0.0,0.0
5.193220338983051,5.805981359798858,3.185078563847363e-13,0.0,0.0
5.193220338983051,5.88551535102898,4.4810242103017454e-14,0.0,0.0
5.193220338983051,5.9650493422591016,5.177171391056425e-14,0.0,0.0
5.193220338983051,6.044583333489222,9.331013849969122e-13,0.0,0.0
5.193220338983051,6.124117324719344,5.653093269473899e-13,0.0,0.0
5.193220338983051,6.2036513159494655,2.4793290070943035e-13,0.0,0.0
5.193220338983051,6.283185307179586,6.625872951831067e-14,0.0,0.0
5.2677966101694915,0.0,2.2764212427154215e-13,0.0,0.0
5.2677966101694915,0.07953399123012135,6.923545433366932e-14,0.0,0.0
5.2677966101694915,0.1590679824602427,2.6925371446502687e-14,0.0,0.0
5.2677966101694915,0.23860197369036407,3.1772825740610003e-14,0.0,0.0
5.2677966101694915,0.3181359649204854,7.415296321303534e-14,0.0,0.0
5.2677966101694915,0.39766995615060674,6.649279121294067e-13,0.0,0.0
5.2677966101694915,0.47720394738072813,1.9005612305885505e-13,0.0,0.0
5.2677966101694915,0.5567379386108494,4.389937279526857e-13,0.0,0.0
5.2677966101694915,0.6362719298409708,1.1480152189311053e-13,0.0,0.0
5.2677966101694915,0.7158059210710922,2.137691459008348e-12,0.0,0.0
5.2677966101694915,0.7953399123012135,1.2301430071357975e-14,0.0,0.0
5.2677966101694915,0.8748739035313349,6.312430594630033e-14,0.0,0.0
5.2677966101694915,0.9544078947614563,7.588843175396697e-13,0.0,0.0
5.2677966101694915,1.0339418859915777,1.959422923203211e-12,0.0,0.0
5.2677966101694915,1.1134758772216988,4.915148653878535e-13,0.0,0.0
5.2677966101694915,1.1930098684518202,6.383112467778047e-13,0.0,0.0
5.2677966101694915,1.2725438596819416,1.1597553160822591e-12,0.0,0.0
5.2677966101694915,1.352077850912063,7.684687043212738e-14,0.0,0.0
5.2677966101694915,1.4316118421421844,1.7390824225605417e-13,0.0,0.0
5.2677966101694915,1.5111458333723056,2.916506357423667e-13,0.0,0.0
5.2677966101694915,1.590679824602427,1.3059771539226724e-13,0.0,0.0
5.2677966101694915,1.6702138158325484,2.31340151629465e-12,0.0,0.0
5.2677966101694915,1.7497478070626697,2.385962592476383e-13,0.0,0.0
5.2677966101694915,1.8292817982927911,1.3367767320022672e-14,0.0,0.0
5.2677966101694915,1.9088157895229125,1.3404153738784204e-14,0.0,0.0
5.2677966101694915,1.9883497807530337,2.862155341345716e-13,0.0,0.0
5.2677966101694915,2.0678837719831553,1.7750525924528033e-14,0.0,0.0
5.2677966101694915,2.1474177632132765,2.1205264866056546e-15,0.0,0.0
5.2677966101694915,2.2269517544433977,9.244733041671461e-12,0.0,0.0
5.2677966101694915,2.3064857456735193,197084245311382.6,11089789.707994552,1.0
5.2677966101694915,2.3860197369036404,210730564579307.97,10044356.66713,1.0
5.2677966101694915,2.465553728133762,224636553554293.5,8978424.939189674,1.0
5.2677966101694915,2.5450877193638832,236095433576346.62,7926159.002633197,1.0
5.2677966101694915,2.6246217105940044,246333414444400.84,6873893.066076722,1.0
5.2677966101694915,2.704155701824126,255096146623651.22,5821627.129520245,1.0
5.2677966101694915,2.783689693054247,262059446026696.72,4762528.297271844,1.0
5.2677966101694915,2.863223684284369,268081049541104.7,3703429.465023443,1.0
5.2677966101694915,2.94275767551449,272535190224668.78,2651163.528466966,1.0
5.2677966101694915,3.022291666744611,275545264266808.34,1592064.6962185649,1.0
5.2677966101694915,3.1018256579747328,276717678004765.5,532965.8639701634,1.0
5.2677966101694915,3.181359649204854,276935066900100.94,-532965.8639701634,1.0
5.2677966101694915,3.2608936404349755,275350122946275.12,-1592064.6962185649,1.0
5.2677966101694915,3.3404276316650967,272404922792976.3,-2651163.528466966,1.0
5.2677966101694915,3.419961622895218,267820982489685.94,-3703429.465023443,1.0
5.2677966101694915,3.4994956141253395,262335912450765.84,-4762528.297271844,1.0
5.2677966101694915,3.5790296053554607,254975872272530.44,-5821627.129520245,1.0
5.2677966101694915,3.6585635965855823,246586914948832.88,-6873893.066076722,1.0
5.2677966101694915,3.7380975878157034,236140039650054.7,-7926159.002633197,1.0
5.2677966101694915,3.817631579045825,224705687850553.22,-8978424.939189674,1.0
5.2677966101694915,3.8971655702759462,210900280115863.3,-10044356.66713,1.0
5.2677966101694915,3.9766995615060674,197918707569995.75,-11089789.707994552,1.0
5.2677966101694915,4.056233552736189,1.1543560135588828e-11,0.0,0.0
5.2677966101694915,4.135767543966311,6.567647885648214e-14,0.0,0.0
5.2677966101694915,4.215301535196431,2.2557704902314206e-14,0.0,0.0
5.2677966101694915,4.294835526426553,9.512364068780422e-14,0.0,0.0
5.2677966101694915,4.374369517656675,1.579462117242196e-12,0.0,0.0
5.2677966101694915,4.453903508886795,1.6141791217367103e-12,0.0,0.0
5.2677966101694915,4.533437500116917,2.7680181355089793e-14,0.0,0.0
5.2677966101694915,4.6129714913470385,3.940182554018568e-14,0.0,0.0
5.2677966101694915,4.692505482577159,1.719598660542491e-13,0.0,0.0
5.2677966101694915,4.772039473807281,6.74018069384687e-13,0.0,0.0
5.2677966101694915,4.8515734650374025,6.396189289519267e-13,0.0,0.0
5.2677966101694915,4.931107456267524,1.4664284449761377e-13,0.0,0.0
5.2677966101694915,5.010641447497645,1.007338381522961e-12,0.0,0.0
5.2677966101694915,5.0901754387277665,8.257334904903269e-13,0.0,0.0
5.2677966101694915,5.169709429957888,1.2258440761054958e-13,0.0,0.0
5.2677966101694915,5.249243421188009,1.960727504936548e-13,0.0,0.0
5.2677966101694915,5.32877741241813,9.596331067273617e-14,0.0,0.0
5.2677966101694915,5.408311403648252,3.376069352161391e-14,0.0,0.0
5.2677966101694915,5.487845394878374,2.513760505222314e-12,0.0,0.0
5.2677966101694915,5.567379386108494,4.641777540200786e-13,0.0,0.0
5.2677966101694915,5.646913377338616,2.6429926308619228e-14,0.0,0.0
5.2677966101694915,5.726447368568738,2.3975920370627832e-14,0.0,0.0
5.2677966101694915,5.805981359798858,1.1639118239476004e-12,0.0,0.0
5.2677966101694915,5.88551535102898,1.2067674577739548e-13,0.0,0.0
5.2677966101694915,5.9650493422591016,1.066980142540129e-13,0.0,0.0
5.2677966101694915,6.044583333489222,1.1920876564442062e-13,0.0,0.0
5.2677966101694915,6.124117324719344,2.3364840914338314e-14,0.0,0.0
5.2677966101694915,6.2036513159494655,2.120204242277226e-13,0.0,0.0
5.2677966101694915,6.283185307179586,4.301896316620623e-13,0.0,0.0
5.342372881355932,0.0,5.188269524597323e-13,0.0,0.0
5.342372881355932,0.07953399123012135,4.7282080821721196e-14,0.0,0.0
5.342372881355932,0.1590679824602427,1.4794624955933805e-12,0.0,0.0
5.342372881355932,0.23860197369036407,9.371898450455606e-14,0.0,0.0
5.342372881355932,0.3181359649204854,2.4943224726494615e-13,0.0,0.0
5.342372881355932,0.39766995615060674,1.405617921961405e-13,0.0,0.0
5.342372881355932,0.47720394738072813,1.1704585016691746e-13,0.0,0.0
5.342372881355932,0.5567379386108494,1.3967002366093882e-13,0.0,0.0
5.342372881355932,0.6362719298409708,6.664286279845826e-13,0.0,0.0
5.342372881355932,0.7158059210710922,4.488201063809544e-14,0.0,0.0
5.342372881355932,0.7953399123012135,2.7956462539867065e-14,0.0,0.0
5.342372881355932,0.8748739035313349,1.6196170870819986e-13,0.0,0.0
5.342372881355932,0.9544078947614563,7.142640450469032e-14,0.0,0.0
5.342372881355932,1.0339418859915777,1.7924487875829533e-13,0.0,0.0
5.342372881355932,1.1134758772216988,1.6599647069035247e-13,0.0,0.0
5.342372881355932,1.1930098684518202,6.780985110441422e-14,0.0,0.0
5.342372881355932,1.2725438596819416,4.529524653522538e-13,0.0,0.0
5.342372881355932,1.352077850912063,1.0073408455135484e-12,0.0,0.0
5.342372881355932,1.4316118421421844,9.146679708231838e-14,0.0,0.0
5.342372881355932,1.5111458333723056,6.87192488318374e-14,0.0,0.0
5.342372881355932,1.590679824602427,1.7187982368006697e-13,0.0,0.0
5.342372881355932,1.6702138158325484,1.7482198214543648e-13,0.0,0.0
5.342372881355932,1.7497478070626697,1.0719958672949448e-13,0.0,0.0
5.342372881355932,1.8292817982927911,9.861320834632754e-14,0.0,0.0
5.342372881355932,1.9088157895229125,3.337440671197248e-13,0.0,0.0
5.342372881355932,1.9883497807530337,4.886546478515956e-14,0.0,0.0
5.342372881355932,2.0678837719831553,5.712322520142243e-15,0.0,0.0
5.342372881355932,2.1474177632132765,1.0276353012331493e-13,0.0,0.0
5.342372881355932,2.2269517544433977,199408826004955.28,12135222.748859104,1.0
5.342372881355932,2.3064857456735193,211781884475034.22,11096622.603686478,1.0
5.342372881355932,2.3860197369036404,227158147518298.66,10037523.771438077,1.0
5.342372881355932,2.465553728133762,240217646081260.1,8978424.939189674,1.0
5.342372881355932,2.5450877193638832,251806567216308.3,7919326.106941273,1.0
5.342372881355932,2.6246217105940044,262348099858016.16,6867060.170384796,1.0
5.342372881355932,2.704155701824126,270906472035570.78,5814794.23382832,1.0
5.342372881355932,2.783689693054247,278959842725695.84,4762528.297271844,1.0
5.342372881355932,2.863223684284369,283818787818856.2,3703429.465023443,1.0
5.342372881355932,2.94275767551449,288390370914387.2,2651163.528466966,1.0
5.342372881355932,3.022291666744611,291413784763158.44,1592064.6962185649,1.0
5.342372881355932,3.1018256579747328,292987135731630.56,532965.8639701634,1.0
5.342372881355932,3.181359649204854,292898983087050.5,-532965.8639701634,1.0
5.342372881355932,3.2608936404349755,291398724560252.7,-1592064.6962185649,1.0
5.342372881355932,3.3404276316650967,288301007822379.7,-2651163.528466966,1.0
5.342372881355932,3.419961622895218,283992405869322.2,-3703429.465023443,1.0
5.342372881355932,3.4994956141253395,278014521255781.9,-4762528.297271844,1.0
5.342372881355932,3.5790296053554607,270526838336190.84,-5821627.129520245,1.0
5.342372881355932,3.6585635965855823,262507629505312.38,-6867060.170384796,1.0
5.342372881355932,3.7380975878157034,251869157506681.03,-7919326.106941273,1.0
5.342372881355932,3.817631579045825,240195638192046.75,-8978424.939189674,1.0
5.342372881355932,3.8971655702759462,227194091641318.3,-10037523.771438077,1.0
5.342372881355932,3.9766995615060674,211406396667889.28,-11096622.603686478,1.0
5.342372881355932,4.056233552736189,198548005010121.12,-12135222.748859104,1.0
5.342372881355932,4.135767543966311,4.1176829830258923e-13,0.0,0.0
5.342372881355932,4.215301535196431,6.574750938824188e-13,0.0,0.0
5.342372881355932,4.294835526426553,5.490500637488732e-14,0.0,0.0
5.342372881355932,4.374369517656675,2.325959095705354e-14,0.0,0.0
5.342372881355932,4.453903508886795,2.355836546664808e-13,0.0,0.0
5.342372881355932,4.533437500116917,3.216853830234716e-14,0.0,0.0
5.342372881355932,4.6129714913470385,2.3614373066689767e-13,0.0,0.0
5.342372881355932,4.692505482577159,5.076458783725838e-13,0.0,0.0
5.342372881355932,4.772039473807281,6.433088498641906e-14,0.0,0.0
5.342372881355932,4.8515734650374025,5.985400792391099e-13,0.0,0.0
5.342372881355932,4.931107456267524,2.704785723637106e-13,0.0,0.0
5.342372881355932,5.010641447497645,4.825971425633715e-13,0.0,0.0
5.342372881355932,5.0901754387277665,1.0479309895257254e-13,0.0,0.0
5.342372881355932,5.169709429957888,1.3067133928918185e-13,0.0,0.0
5.342372881355932,5.249243421188009,1.5742163647961764e-13,0.0,0.0
5.342372881355932,5.32877741241813,4.1421651500138143e-14,0.0,0.0
5.342372881355932,5.408311403648252,7.47937376286577e-14,0.0,0.0
5.342372881355932,5.487845394878374,3.413950048563833e-13,0.0,0.0
5.342372881355932,5.567379386108494,3.83651278223432e-14,0.0,0.0
5.342372881355932,5.646913377338616,1.1336334253531407e-12,0.0,0.0
5.342372881355932,5.726447368568738,2.9678347322986107e-13,0.0,0.0
5.342372881355932,5.805981359798858,3.876625925902964e-14,0.0,0.0
5.342372881355932,5.88551535102898,1.7311593292884587e-13,0.0,0.0
5.342372881355932,5.9650493422591016,1.5946204983023232e-13,0.0,0.0
5.342372881355932,6.044583333489222,9.09564756703348e-15,0.0,0.0
5.342372881355932,6.124117324719344,8.18383932535136e-13,0.0,0.0
5.342372881355932,6.2036513159494655,9.123671011379354e-14,0.0,0.0
5.342372881355932,6.283185307179586,1.0781171395430772e-12,0.0,0.0
5.416949152542373,0.0,1.9746280112315746e-14,0.0,0.0
5.416949152542373,0.07953399123012135,6.859632766875839e-15,0.0,0.0
5.416949152542373,0.1590679824602427,5.891756591095756e-13,0.0,0.0
5.416949152542373,0.23860197369036407,4.89022839515665e-14,0.0,0.0
5.416949152542373,0.3181359649204854,1.4526343086514276e-14,0.0,0.0
5.416949152542373,0.39766995615060674,7.684664364048933e-14,0.0,0.0
5.416949152542373,0.47720394738072813,1.8710997608136382e-13,0.0,0.0
5.416949152542373,0.5567379386108494,2.870242263557849e-13,0.0,0.0
5.416949152542373,0.6362719298409708,7.616178819838756e-14,0.0,0.0
5.416949152542373,0.7158059210710922,3.407999432991965e-13,0.0,0.0
5.416949152542373,0.7953399123012135,1.0015851058183797e-12,0.0,0.0
5.416949152542373,0.8748739035313349,7.599505067646418e-14,0.0,0.0
5.416949152542373,0.9544078947614563,4.493515784847096e-14,0.0,0.0
5.416949152542373,1.0339418859915777,4.6911996137607596e-14,0.0,0.0
5.416949152542373,1.1134758772216988,1.3506538297573227e-13,0.0,0.0
5.416949152542373,1.1930098684518202,1.5565577197845e-13,0.0,0.0
5.416949152542373,1.2725438596819416,8.532777460714989e-14,0.0,0.0
5.416949152542373,1.352077850912063,1.0040866799289816e-12,0.0,0.0
5.416949152542373,1.4316118421421844,5.137961019527526e-13,0.0,0.0
5.416949152542373,1.5111458333723056,7.777387400536784e-13,0.0,0.0
5.416949152542373,1.590679824602427,4.0870175073980133e-14,0.0,0.0
5.416949152542373,1.6702138158325484,1.9431161335859346e-13,0.0,0.0
5.416949152542373,1.7497478070626697,4.012470582551615e-14,0.0,0.0
5.416949152542373,1.8292817982927911,8.25487428099613e-15,0.0,0.0
5.416949152542373,1.9088157895229125,1.3690784378388291e-14,0.0,0.0
5.416949152542373,1.9883497807530337,4.245886283010883e-14,0.0,0.0
5.416949152542373,2.0678837719831553,1.2043904478560055e-12,0.0,0.0
5.416949152542373,2.1474177632132765,203232300128647.06,13180655.789723653,1.0
5.416949152542373,2.2269517544433977,211339674288607.62,12148888.540242955,1.0
5.416949152542373,2.3064857456735193,228096692668942.78,11096622.603686478,1.0
5.416949152542373,2.3860197369036404,242572234075799.4,10030690.875746151,1.0
5.416949152542373,2.465553728133762,256016272790811.84,8978424.939189674,1.0
5.416949152542373,2.5450877193638832,267812040054948.7,7919326.106941273,1.0
5.416949152542373,2.6246217105940044,278509084601490.12,6867060.170384796,1.0
5.416949152542373,2.704155701824126,286705453477824.3,5814794.23382832,1.0
5.416949152542373,2.783689693054247,294270162662422.3,4762528.297271844,1.0
5.416949152542373,2.863223684284369,299909717876139.0,3703429.465023443,1.0
5.416949152542373,2.94275767551449,304549804251701.94,2651163.528466966,1.0
5.416949152542373,3.022291666744611,307480414724393.56,1592064.6962185649,1.0
5.416949152542373,3.1018256579747328,309086404166354.4,532965.8639701634,1.0
5.416949152542373,3.181359649204854,309077569339674.75,-532965.8639701634,1.0
5.416949152542373,3.2608936404349755,308025548230621.7,-1592064.6962185649,1.0
5.416949152542373,3.3404276316650967,304414599725397.3,-2651163.528466966,1.0
5.416949152542373,3.419961622895218,299912188300685.75,-3703429.465023443,1.0
5.416949152542373,3.4994956141253395,294859651505390.5,-4762528.297271844,1.0
5.416949152542373,3.5790296053554607,286536824909797.06,-5821627.129520245,1.0
5.416949152542373,3.6585635965855823,277615067122828.53,-6867060.170384796,1.0
5.416949152542373,3.7380975878157034,267986901522689.12,-7919326.106941273,1.0
5.416949152542373,3.817631579045825,255901327410997.4,-8978424.939189674,1.0
5.416949152542373,3.8971655702759462,242471316452781.3,-10030690.875746151,1.0
5.416949152542373,3.9766995615060674,228286948394434.53,-11096622.603686478,1.0
5.416949152542373,4.056233552736189,211537760548442.16,-12148888.540242955,1.0
5.416949152542373,4.135767543966311,201639388668412.94,-13180655.789723653,1.0
5.416949152542373,4.215301535196431,2.30952632585458e-14,0.0,0.0
5.416949152542373,4.294835526426553,2.1794701793270836e-13,0.0,0.0
5.416949152542373,4.374369517656675,2.331800082141123e-14,0.0,0.0
5.416949152542373,4.453903508886795,2.293895682899797e-13,0.0,0.0
5.416949152542373,4.533437500116917,1.5116147498644407e-13,0.0,0.0
5.416949152542373,4.6129714913470385,3.955879819648304e-14,0.0,0.0
5.416949152542373,4.692505482577159,1.0478798867673223e-13,0.0,0.0
5.416949152542373,4.772039473807281,1.974901798060647e-13,0.0,0.0
5.416949152542373,4.8515734650374025,7.213047755894468e-14,0.0,0.0
5.416949152542373,4.931107456267524,1.4430364931214362e-13,0.0,0.0
5.416949152542373,5.010641447497645,1.067307814277192e-12,0.0,0.0
5.416949152542373,5.0901754387277665,6.29891721029076e-13,0.0,0.0
5.416949152542373,5.169709429957888,2.358619744381338e-13,0.0,0.0
5.416949152542373,5.249243421188009,1.2113891840505817e-13,0.0,0.0
5.416949152542373,5.32877741241813,2.6349988955469084e-14,0.0,0.0
5.416949152542373,5.408311403648252,3.4321228933177277e-14,0.0,0.0
5.416949152542373,5.487845394878374,6.554064085082918e-13,0.0,0.0
5.416949152542373,5.567379386108494,3.703024564046004e-13,0.0,0.0
5.416949152542373,5.646913377338616,1.679099707359344e-13,0.0,0.0
5.416949152542373,5.726447368568738,3.2927098902876264e-13,0.0,0.0
5.416949152542373,5.805981359798858,5.990354896641142e-13,0.0,0.0
5.416949152542373,5.88551535102898,5.078475259364416e-13,0.0,0.0
5.416949152542373,5.9650493422591016,2.033921998151275e-13,0.0,0.0
5.416949152542373,6.044583333489222,7.506442875174128e-14,0.0,0.0
5.416949152542373,6.124117324719344,7.866647562573825e-13,0.0,0.0
5.416949152542373,6.2036513159494655,2.3824997448248236e-13,0.0,0.0
5.416949152542373,6.283185307179586,3.484398014297086e-13,0.0,0.0
5.491525423728813,0.0,1.8430931981305637e-13,0.0,0.0
5.491525423728813,0.07953399123012135,1.3101097716053722e-12,0.0,0.0
5.491525423728813,0.1590679824602427,2.597046874134159e-13,0.0,0.0
5.491525423728813,0.23860197369036407,1.6534917713661525e-13,0.0,0.0
5.491525423728813,0.3181359649204854,3.7462007769961625e-14,0.0,0.0
5.491525423728813,0.39766995615060674,5.601316814269924e-14,0.0,0.0
5.491525423728813,0.47720394738072813,2.1529478168722187e-13,0.0,0.0
5.491525423728813,0.5567379386108494,5.774661679194526e-14,0.0,0.0
5.491525423728813,0.6362719298409708,1.2634503558584338e-13,0.0,0.0
5.491525423728813,0.7158059210710922,1.284450842254772e-13,0.0,0.0
5.491525423728813,0.7953399123012135,3.6505054186539327e-14,0.0,0.0
5.491525423728813,0.8748739035313349,1.149185553041569e-12,0.0,0.0
5.491525423728813,0.9544078947614563,3.601297532704565e-13,0.0,0.0
5.491525423728813,1.0339418859915777,7.542593081576774e-14,0.0,0.0
5.491525423728813,1.1134758772216988,7.680391977954469e-14,0.0,0.0
5.491525423728813,1.1930098684518202,1.8579955234599503e-13,0.0,0.0
5.491525423728813,1.2725438596819416,1.1490849257482432e-12,0.0,0.0
5.491525423728813,1.352077850912063,1.8537060796196589e-13,0.0,0.0
5.491525423728813,1.4316118421421844,8.265161028822824e-14,0.0,0.0
5.491525423728813,1.5111458333723056,3.90977526193547e-13,0.0,0.0
5.491525423728813,1.590679824602427,2.3885109217027174e-13,0.0,0.0
5.491525423728813,1.6702138158325484,7.002280579179542e-14,0.0,0.0
5.491525423728813,1.7497478070626697,4.893618383410811e-14,0.0,0.0
5.491525423728813,1.8292817982927911,4.199378983828551e-14,0.0,0.0
5.491525423728813,1.9088157895229125,9.432176954529812e-14,0.0,0.0
5.491525423728813,1.9883497807530337,2.6347605374676402e-14,0.0,0.0
5.491525423728813,2.0678837719831553,198814856470050.03,14219255.93489628,1.0
5.491525423728813,2.1474177632132765,212263202913878.72,13194321.581107505,1.0
5.491525423728813,2.2269517544433977,225696761076647.78,12148888.540242955,1.0
5.491525423728813,2.3064857456735193,243349672255503.4,11082956.812302627,1.0
5.491525423728813,2.3860197369036404,258083332702827.06,10030690.875746151,1.0
5.491525423728813,2.465553728133762,271688545796730.5,8971592.043497749,1.0
5.491525423728813,2.5450877193638832,283764413863606.44,7919326.106941273,1.0
5.491525423728813,2.6246217105940044,293556455861447.1,6867060.170384796,1.0
5.491525423728813,2.704155701824126,302872069379478.4,5814794.23382832,1.0
5.491525423728813,2.783689693054247,310288862493863.25,4762528.297271844,1.0
5.491525423728813,2.863223684284369,315930872575626.3,3703429.465023443,1.0
5.491525423728813,2.94275767551449,320599652261921.5,2651163.528466966,1.0
5.491525423728813,3.022291666744611,323709186148482.4,1592064.6962185649,1.0
5.491525423728813,3.1018256579747328,325083038814224.0,532965.8639701634,1.0
5.491525423728813,3.181359649204854,325232188677957.3,-532965.8639701634,1.0
5.491525423728813,3.2608936404349755,323828850074631.9,-1592064.6962185649,1.0
